material a,material b,"p(a,b)",p(a),p(b),PMI
¤G¬â¿},¶êÄz¦Ì,0.00204499,0.006134969,0.006134969,3.995137912
¤G¬â¿},¤ô,0.006134969,0.006134969,0.480572597,0.732776975
¤G¬â¿},ªá¥Íªo,0.00204499,0.006134969,0.006134969,3.995137912
¤G¬â¿},®Û¶ê,0.00204499,0.006134969,0.00408998,4.40060302
¤G¬â¿},¶Â¿},0.00408998,0.006134969,0.006134969,4.688285093
Âû»L,¤j»[,0.010224949,0.024539877,0.300613497,0.326461165
Âû»L,ªàµæ,0.00204499,0.024539877,0.057259714,0.37525133
Âû»L,¬â¿},0.00408998,0.024539877,0.024539877,1.91569637
Âû»L,Âæªo»I,0.006134969,0.024539877,0.083844581,1.092496062
¤j»[,Âû»L,0.010224949,0.300613497,0.024539877,0.326461165
ªàµæ,Âû»L,0.00204499,0.057259714,0.024539877,0.37525133
¬â¿},Âû»L,0.00408998,0.024539877,0.024539877,1.91569637
Âæªo»I,Âû»L,0.006134969,0.083844581,0.024539877,1.092496062
»¶´Ô,¥i¼Ö,0.00204499,0.308793456,0.00204499,1.175082653
»¶´Ô,½Þ¸},0.00204499,0.308793456,0.010224949,0.43435526
»¶´Ô,»[¤¯,0.00408998,0.308793456,0.024539877,0.616676817
¥i¼Ö,»¶´Ô,0.00204499,0.00204499,0.308793456,1.175082653
¥i¼Ö,¤K¨¤,0.00204499,0.00204499,0.067484663,2.695854928
¥i¼Ö,½Þ¸},0.00204499,0.00204499,0.010224949,4.582924577
¥i¼Ö,Á¤,0.00204499,0.00204499,0.392638037,0.934867117
¥i¼Ö,»[¤¯,0.00204499,0.00204499,0.024539877,3.70745584
¥i¼Ö,½µ,0.00204499,0.00204499,0.247443763,1.396571944
¥i¼Ö,­J´Ô,0.00204499,0.00204499,0.386503067,0.950615474
¥i¼Ö,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
¥i¼Ö,¤ô,0.00204499,0.00204499,0.480572597,0.732776975
¥i¼Ö,Âæªo,0.00204499,0.00204499,0.300613497,1.201929903
¤K¨¤,¥i¼Ö,0.00204499,0.067484663,0.00204499,2.695854928
¤K¨¤,½Þ¸},0.00408998,0.067484663,0.010224949,1.779564196
¤K¨¤,»[¤¯,0.00204499,0.067484663,0.024539877,0.210948278
½Þ¸},»¶´Ô,0.00204499,0.010224949,0.308793456,0.43435526
½Þ¸},¥i¼Ö,0.00204499,0.010224949,0.00204499,4.582924577
½Þ¸},¤K¨¤,0.00408998,0.010224949,0.067484663,1.779564196
½Þ¸},»[¤¯,0.00204499,0.010224949,0.024539877,2.098017927
½Þ¸},½µ,0.006134969,0.010224949,0.247443763,0.88574632
½Þ¸},­J´Ô,0.00204499,0.010224949,0.386503067,0.658822438
½Þ¸},Âæªo,0.006134969,0.010224949,0.300613497,0.691104279
Á¤,¥i¼Ö,0.00204499,0.392638037,0.00204499,0.934867117
»[¤¯,»¶´Ô,0.00408998,0.024539877,0.308793456,0.616676817
»[¤¯,¥i¼Ö,0.00204499,0.024539877,0.00204499,3.70745584
»[¤¯,¤K¨¤,0.00204499,0.024539877,0.067484663,0.210948278
»[¤¯,½Þ¸},0.00204499,0.024539877,0.010224949,2.098017927
½µ,¥i¼Ö,0.00204499,0.247443763,0.00204499,1.396571944
½µ,½Þ¸},0.006134969,0.247443763,0.010224949,0.88574632
­J´Ô,¥i¼Ö,0.00204499,0.386503067,0.00204499,0.950615474
­J´Ô,½Þ¸},0.00204499,0.386503067,0.010224949,0.658822438
ÆQ,¥i¼Ö,0.00204499,0.680981595,0.00204499,0.384219999
¤ô,¥i¼Ö,0.00204499,0.480572597,0.00204499,0.732776975
Âæªo,¥i¼Ö,0.00204499,0.300613497,0.00204499,1.201929903
Âæªo,½Þ¸},0.006134969,0.300613497,0.010224949,0.691104279
¶Â³Âªo,¤t¤C,0.00204499,0.020449898,0.00408998,3.196630216
Á¤,¤t¤C,0.00408998,0.392638037,0.00408998,0.934867117
¤t¤C,¶Â³Âªo,0.00204499,0.00408998,0.020449898,3.196630216
¤t¤C,Á¤,0.00408998,0.00408998,0.392638037,0.934867117
¤t¤C,¦Ì°s,0.00408998,0.00408998,0.425357873,0.85482441
¤t¤C,ÆQ,0.00408998,0.00408998,0.680981595,0.384219999
¤t¤C,Âû¯»,0.00204499,0.00408998,0.208588957,0.874242496
¦Ì°s,¤t¤C,0.00408998,0.425357873,0.00408998,0.85482441
ÆQ,¤t¤C,0.00408998,0.680981595,0.00408998,0.384219999
Âû¯»,¤t¤C,0.00204499,0.208588957,0.00408998,0.874242496
¤j»[,«á»L¦×,0.00204499,0.300613497,0.00204499,1.201929903
¤j»[,³J²G,0.00204499,0.300613497,0.014314928,0.743980246
»¶´Ô,«á»L¦×,0.00204499,0.308793456,0.00204499,1.175082653
»¶´Ô,¤j¿»­X,0.00204499,0.308793456,0.010224949,0.43435526
»¶´Ô,¿»­XÂæ,0.010224949,0.308793456,0.034764826,0.048692779
»¶´Ô,³J²G,0.00408998,0.308793456,0.014314928,0.077680316
«á»L¦×,¤j»[,0.00204499,0.00204499,0.300613497,1.201929903
«á»L¦×,»¶´Ô,0.00204499,0.00204499,0.308793456,1.175082653
«á»L¦×,¤j¿»­X,0.00204499,0.00204499,0.010224949,4.582924577
«á»L¦×,¬v½µ,0.00204499,0.00204499,0.114519427,2.167010799
«á»L¦×,¿»­XÂæ,0.00204499,0.00204499,0.034764826,3.359149145
«á»L¦×,¥Õ¬â¿},0.00204499,0.00204499,0.018404908,3.995137912
«á»L¦×,ÆQ,0.00408998,0.00204499,0.680981595,1.07736718
«á»L¦×,­J´Ô,0.00408998,0.00204499,0.386503067,1.643762655
«á»L¦×,¥Õ¾L,0.00204499,0.00204499,0.051124744,2.973486665
«á»L¦×,³J²G,0.00204499,0.00204499,0.014314928,4.24645234
«á»L¦×,¤Ó¥Õ¯»,0.00204499,0.00204499,0.192229039,1.649067707
¤j¿»­X,»¶´Ô,0.00204499,0.010224949,0.308793456,0.43435526
¤j¿»­X,«á»L¦×,0.00204499,0.010224949,0.00204499,4.582924577
¤j¿»­X,¬v½µ,0.00408998,0.010224949,0.114519427,1.250720067
¤j¿»­X,¥Õ¾L,0.00204499,0.010224949,0.051124744,1.364048752
¤j¿»­X,³J²G,0.00204499,0.010224949,0.014314928,2.637014428
¤j¿»­X,¤Ó¥Õ¯»,0.00408998,0.010224949,0.192229039,0.732776975
¬v½µ,«á»L¦×,0.00204499,0.114519427,0.00204499,2.167010799
¬v½µ,¤j¿»­X,0.00408998,0.114519427,0.010224949,1.250720067
¬v½µ,¥Õ¬â¿},0.00204499,0.114519427,0.018404908,0.030213779
¿»­XÂæ,»¶´Ô,0.010224949,0.034764826,0.308793456,0.048692779
¿»­XÂæ,«á»L¦×,0.00204499,0.034764826,0.00204499,3.359149145
¥Õ¬â¿},«á»L¦×,0.00204499,0.018404908,0.00204499,3.995137912
¥Õ¬â¿},¬v½µ,0.00204499,0.018404908,0.114519427,0.030213779
¥Õ¬â¿},¥Õ¾L,0.00204499,0.018404908,0.051124744,0.776262087
¥Õ¬â¿},³J²G,0.00204499,0.018404908,0.014314928,2.049227763
¥Õ¬â¿},¤Ó¥Õ¯»,0.00204499,0.018404908,0.192229039,0.54815687
ÆQ,«á»L¦×,0.00408998,0.680981595,0.00204499,1.07736718
­J´Ô,«á»L¦×,0.00408998,0.386503067,0.00204499,1.643762655
¥Õ¾L,«á»L¦×,0.00204499,0.051124744,0.00204499,2.973486665
¥Õ¾L,¤j¿»­X,0.00204499,0.051124744,0.010224949,1.364048752
¥Õ¾L,¥Õ¬â¿},0.00204499,0.051124744,0.018404908,0.776262087
³J²G,¤j»[,0.00204499,0.014314928,0.300613497,0.743980246
³J²G,»¶´Ô,0.00408998,0.014314928,0.308793456,0.077680316
³J²G,«á»L¦×,0.00204499,0.014314928,0.00204499,4.24645234
³J²G,¤j¿»­X,0.00204499,0.014314928,0.010224949,2.637014428
³J²G,¥Õ¬â¿},0.00204499,0.014314928,0.018404908,2.049227763
¤Ó¥Õ¯»,«á»L¦×,0.00204499,0.192229039,0.00204499,1.649067707
¤Ó¥Õ¯»,¤j¿»­X,0.00408998,0.192229039,0.010224949,0.732776975
¤Ó¥Õ¯»,¥Õ¬â¿},0.00204499,0.192229039,0.018404908,0.54815687
½Þ¦×,¥Õ¦Ì,0.00204499,0.026584867,0.049079755,0.449359302
½Þ¦×,ÚÞ¥Õµ«,0.00204499,0.026584867,0.008179959,2.241118771
½Þ¦×,»¶´Ô,0.008179959,0.026584867,0.308793456,0.003572344
½Þ¦×,¤j»[,0.00204499,0.026584867,0.300613497,1.363019455
½Þ¦×,¬â¿},0.00204499,0.026584867,0.024539877,1.142506482
¥Õ¦Ì,½Þ¦×,0.00204499,0.049079755,0.026584867,0.449359302
¥Õ¦Ì,ÚÞ¥Õµ«,0.00204499,0.049079755,0.008179959,1.628014298
ÚÞ¥Õµ«,½Þ¦×,0.00204499,0.008179959,0.026584867,2.241118771
ÚÞ¥Õµ«,¥Õ¦Ì,0.00204499,0.008179959,0.049079755,1.628014298
ÚÞ¥Õµ«,¤ô,0.006134969,0.008179959,0.480572597,0.445094903
ÚÞ¥Õµ«,»¶´Ô,0.00204499,0.008179959,0.308793456,0.211211708
ÚÞ¥Õµ«,¤j»[,0.00204499,0.008179959,0.300613497,0.184364458
ÚÞ¥Õµ«,­»ªo,0.00408998,0.008179959,0.298568507,0.515608687
ÚÞ¥Õµ«,ÆQ,0.00408998,0.008179959,0.680981595,0.308927181
ÚÞ¥Õµ«,¬â¿},0.00204499,0.008179959,0.024539877,2.321161479
ÚÞ¥Õµ«,­J´Ô,0.00408998,0.008179959,0.386503067,0.257468294
¤ô,ÚÞ¥Õµ«,0.006134969,0.480572597,0.008179959,0.445094903
»¶´Ô,½Þ¦×,0.008179959,0.308793456,0.026584867,0.003572344
»¶´Ô,ÚÞ¥Õµ«,0.00204499,0.308793456,0.008179959,0.211211708
¤j»[,½Þ¦×,0.00204499,0.300613497,0.026584867,1.363019455
¤j»[,ÚÞ¥Õµ«,0.00204499,0.300613497,0.008179959,0.184364458
­»ªo,ÚÞ¥Õµ«,0.00408998,0.298568507,0.008179959,0.515608687
ÆQ,ÚÞ¥Õµ«,0.00408998,0.680981595,0.008179959,0.308927181
¬â¿},½Þ¦×,0.00204499,0.024539877,0.026584867,1.142506482
¬â¿},ÚÞ¥Õµ«,0.00204499,0.024539877,0.008179959,2.321161479
­J´Ô,ÚÞ¥Õµ«,0.00408998,0.386503067,0.008179959,0.257468294
¨§»G,µ«,0.00204499,0.022494888,0.018404908,1.597242639
¨§»G,¶Â¤ì¦Õ,0.00204499,0.022494888,0.030674847,1.086417016
¨§»G,½Þ¦å,0.00204499,0.022494888,0.00408998,3.101320036
¨§»G,³J²G,0.00204499,0.022494888,0.014314928,1.848557068
¨§»G,½Þ¦×,0.00204499,0.022494888,0.026584867,1.229517859
¨§»G,²Ó¬â¿},0.00204499,0.022494888,0.085889571,0.056797598
¨§»G,¯Q¾L,0.00204499,0.022494888,0.044989775,0.703424763
¨§»G,­J´Ô,0.006134969,0.022494888,0.386503067,0.34866751
¨§»G,¥Õ¾L,0.00204499,0.022494888,0.051124744,0.575591392
µ«,¨§»G,0.00204499,0.018404908,0.022494888,1.597242639
µ«,¶Â¤ì¦Õ,0.00408998,0.018404908,0.030674847,1.980234892
µ«,½Þ¦å,0.00204499,0.018404908,0.00408998,3.301990732
µ«,³J²G,0.00204499,0.018404908,0.014314928,2.049227763
µ«,²Ó¬â¿},0.00408998,0.018404908,0.085889571,0.950615474
µ«,¥Õ¾L,0.006134969,0.018404908,0.051124744,1.874874376
µ«,»¶´Ô,0.006134969,0.018404908,0.308793456,0.076470364
¶Â¤ì¦Õ,¨§»G,0.00204499,0.030674847,0.022494888,1.086417016
¶Â¤ì¦Õ,µ«,0.00408998,0.030674847,0.018404908,1.980234892
¶Â¤ì¦Õ,°ª´ö,0.00204499,0.030674847,0.069529652,0.042048236
¶Â¤ì¦Õ,½Þ¦å,0.00408998,0.030674847,0.00408998,3.484312288
¶Â¤ì¦Õ,³J²G,0.00204499,0.030674847,0.014314928,1.538402139
¶Â¤ì¦Õ,½Þ¦×,0.008179959,0.030674847,0.026584867,2.305657292
¶Â¤ì¦Õ,½µ,0.006134969,0.030674847,0.247443763,0.212865969
¶Â¤ì¦Õ,²Ó¬â¿},0.006134969,0.030674847,0.085889571,0.845254959
¶Â¤ì¦Õ,¥Õ¾L,0.006134969,0.030674847,0.051124744,1.364048752
¶Â¤ì¦Õ,¦Ì°s,0.006134969,0.030674847,0.425357873,0.754613503
°ª´ö,¶Â¤ì¦Õ,0.00204499,0.069529652,0.030674847,0.042048236
°ª´ö,½Þ¦å,0.00204499,0.069529652,0.00408998,1.972854784
°ª´ö,³J²G,0.00204499,0.069529652,0.014314928,0.720091816
°ª´ö,²Ó¬â¿},0.00408998,0.069529652,0.085889571,0.378520473
°ª´ö,¥Õ¾L,0.00204499,0.069529652,0.051124744,0.55287386
½Þ¦å,¨§»G,0.00204499,0.00408998,0.022494888,3.101320036
½Þ¦å,µ«,0.00204499,0.00408998,0.018404908,3.301990732
½Þ¦å,¶Â¤ì¦Õ,0.00408998,0.00408998,0.030674847,3.484312288
½Þ¦å,°ª´ö,0.00204499,0.00408998,0.069529652,1.972854784
½Þ¦å,³J²G,0.00204499,0.00408998,0.014314928,3.55330516
½Þ¦å,¤Ó¥Õ¯»,0.006134969,0.00408998,0.192229039,2.054532815
½Þ¦å,¬õÅÚ½³,0.00204499,0.00408998,0.141104294,1.265108804
½Þ¦å,½Þ¦×,0.00408998,0.00408998,0.026584867,3.627413132
½Þ¦å,½µ,0.00204499,0.00408998,0.247443763,0.703424763
½Þ¦å,²Ó¬â¿},0.00204499,0.00408998,0.085889571,1.761545691
½Þ¦å,¯Q¾L,0.00408998,0.00408998,0.044989775,3.101320036
½Þ¦å,­J´Ô,0.00408998,0.00408998,0.386503067,0.950615474
½Þ¦å,­»ªo,0.00408998,0.00408998,0.298568507,1.208755868
½Þ¦å,Âû¯»,0.00408998,0.00408998,0.208588957,1.567389676
½Þ¦å,¥Õ¾L,0.00204499,0.00408998,0.051124744,2.280339484
½Þ¦å,ÆQ,0.00408998,0.00408998,0.680981595,0.384219999
½Þ¦å,»¶´Ô,0.00204499,0.00408998,0.308793456,0.481935472
½Þ¦å,¦Ì°s,0.00204499,0.00408998,0.425357873,0.161677229
½Þ¦å,Âæªo,0.00408998,0.00408998,0.300613497,1.201929903
³J²G,¨§»G,0.00204499,0.014314928,0.022494888,1.848557068
³J²G,µ«,0.00204499,0.014314928,0.018404908,2.049227763
³J²G,¶Â¤ì¦Õ,0.00204499,0.014314928,0.030674847,1.538402139
³J²G,°ª´ö,0.00204499,0.014314928,0.069529652,0.720091816
³J²G,½Þ¦å,0.00204499,0.014314928,0.00408998,3.55330516
³J²G,¬õÅÚ½³,0.00204499,0.014314928,0.141104294,0.012345836
³J²G,½Þ¦×,0.00204499,0.014314928,0.026584867,1.681502983
³J²G,¯Q¾L,0.00204499,0.014314928,0.044989775,1.155409887
³J²G,Âû¯»,0.00204499,0.014314928,0.208588957,0.378520473
¤Ó¥Õ¯»,½Þ¦å,0.006134969,0.192229039,0.00408998,2.054532815
¬õÅÚ½³,½Þ¦å,0.00204499,0.141104294,0.00408998,1.265108804
¬õÅÚ½³,³J²G,0.00204499,0.141104294,0.014314928,0.012345836
½Þ¦×,¨§»G,0.00204499,0.026584867,0.022494888,1.229517859
½Þ¦×,¶Â¤ì¦Õ,0.008179959,0.026584867,0.030674847,2.305657292
½Þ¦×,½Þ¦å,0.00408998,0.026584867,0.00408998,3.627413132
½Þ¦×,³J²G,0.00204499,0.026584867,0.014314928,1.681502983
½Þ¦×,½µ,0.00408998,0.026584867,0.247443763,0.475230233
½Þ¦×,²Ó¬â¿},0.00408998,0.026584867,0.085889571,0.582890694
½Þ¦×,¥Õ¾L,0.00204499,0.026584867,0.051124744,0.408537307
½µ,¶Â¤ì¦Õ,0.006134969,0.247443763,0.030674847,0.212865969
½µ,½Þ¦å,0.00204499,0.247443763,0.00408998,0.703424763
½µ,½Þ¦×,0.00408998,0.247443763,0.026584867,0.475230233
²Ó¬â¿},¨§»G,0.00204499,0.085889571,0.022494888,0.056797598
²Ó¬â¿},µ«,0.00408998,0.085889571,0.018404908,0.950615474
²Ó¬â¿},¶Â¤ì¦Õ,0.006134969,0.085889571,0.030674847,0.845254959
²Ó¬â¿},°ª´ö,0.00408998,0.085889571,0.069529652,0.378520473
²Ó¬â¿},½Þ¦å,0.00204499,0.085889571,0.00408998,1.761545691
²Ó¬â¿},½Þ¦×,0.00408998,0.085889571,0.026584867,0.582890694
¯Q¾L,¨§»G,0.00204499,0.044989775,0.022494888,0.703424763
¯Q¾L,½Þ¦å,0.00408998,0.044989775,0.00408998,3.101320036
¯Q¾L,³J²G,0.00204499,0.044989775,0.014314928,1.155409887
­J´Ô,¨§»G,0.006134969,0.386503067,0.022494888,0.34866751
­J´Ô,½Þ¦å,0.00408998,0.386503067,0.00408998,0.950615474
­»ªo,½Þ¦å,0.00408998,0.298568507,0.00408998,1.208755868
Âû¯»,½Þ¦å,0.00408998,0.208588957,0.00408998,1.567389676
Âû¯»,³J²G,0.00204499,0.208588957,0.014314928,0.378520473
Âû¯»,¥Õ¾L,0.010224949,0.208588957,0.051124744,0.042048236
¥Õ¾L,¨§»G,0.00204499,0.051124744,0.022494888,0.575591392
¥Õ¾L,µ«,0.006134969,0.051124744,0.018404908,1.874874376
¥Õ¾L,¶Â¤ì¦Õ,0.006134969,0.051124744,0.030674847,1.364048752
¥Õ¾L,°ª´ö,0.00204499,0.051124744,0.069529652,0.55287386
¥Õ¾L,½Þ¦å,0.00204499,0.051124744,0.00408998,2.280339484
¥Õ¾L,½Þ¦×,0.00204499,0.051124744,0.026584867,0.408537307
¥Õ¾L,Âû¯»,0.010224949,0.051124744,0.208588957,0.042048236
ÆQ,½Þ¦å,0.00408998,0.680981595,0.00408998,0.384219999
»¶´Ô,µ«,0.006134969,0.308793456,0.018404908,0.076470364
»¶´Ô,½Þ¦å,0.00204499,0.308793456,0.00408998,0.481935472
¦Ì°s,¶Â¤ì¦Õ,0.006134969,0.425357873,0.030674847,0.754613503
¦Ì°s,½Þ¦å,0.00204499,0.425357873,0.00408998,0.161677229
Âæªo,½Þ¦å,0.00408998,0.300613497,0.00408998,1.201929903
¤p´Î»L,º±¥Ä,0.00204499,0.00204499,0.055214724,2.896525623
¤p´Î»L,­J´Ô,0.00204499,0.00204499,0.386503067,0.950615474
¤p´Î»L,Ä®ªo,0.00204499,0.00204499,0.061349693,2.791165108
¤p´Î»L,¦Ì°s,0.00204499,0.00204499,0.425357873,0.85482441
¤p´Î»L,¤K¨¤,0.00204499,0.00204499,0.067484663,2.695854928
¤p´Î»L,¤ô,0.00204499,0.00204499,0.480572597,0.732776975
¤p´Î»L,Á¤,0.00204499,0.00204499,0.392638037,0.934867117
¤p´Î»L,¦B¿},0.00204499,0.00204499,0.073619632,2.608843551
¤p´Î»L,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
¤p´Î»L,Âæªo,0.00204499,0.00204499,0.300613497,1.201929903
º±¥Ä,¤p´Î»L,0.00204499,0.055214724,0.00204499,2.896525623
º±¥Ä,­J´Ô,0.00204499,0.055214724,0.386503067,2.345221392
º±¥Ä,Ä®ªo,0.00204499,0.055214724,0.061349693,0.504671758
º±¥Ä,ÆQ,0.00408998,0.055214724,0.680981595,2.218469686
º±¥Ä,Âæªo,0.00408998,0.055214724,0.300613497,1.400759783
­J´Ô,¤p´Î»L,0.00204499,0.386503067,0.00204499,0.950615474
­J´Ô,º±¥Ä,0.00204499,0.386503067,0.055214724,2.345221392
Ä®ªo,¤p´Î»L,0.00204499,0.061349693,0.00204499,2.791165108
Ä®ªo,º±¥Ä,0.00204499,0.061349693,0.055214724,0.504671758
¦Ì°s,¤p´Î»L,0.00204499,0.425357873,0.00204499,0.85482441
¤K¨¤,¤p´Î»L,0.00204499,0.067484663,0.00204499,2.695854928
¤ô,¤p´Î»L,0.00204499,0.480572597,0.00204499,0.732776975
Á¤,¤p´Î»L,0.00204499,0.392638037,0.00204499,0.934867117
¦B¿},¤p´Î»L,0.00204499,0.073619632,0.00204499,2.608843551
ÆQ,¤p´Î»L,0.00204499,0.680981595,0.00204499,0.384219999
ÆQ,º±¥Ä,0.00408998,0.680981595,0.055214724,2.218469686
Âæªo,¤p´Î»L,0.00204499,0.300613497,0.00204499,1.201929903
Âæªo,º±¥Ä,0.00408998,0.300613497,0.055214724,1.400759783
¤Ó¥Õ¯»,¤j¶À¥Ê,0.00408998,0.192229039,0.006134969,1.243602599
¤Ó¥Õ¯»,»ñ±ù,0.014314928,0.192229039,0.012269939,1.803218387
¤j¶À¥Ê,¤Ó¥Õ¯»,0.00408998,0.006134969,0.192229039,1.243602599
¤j¶À¥Ê,»ñ±ù,0.00204499,0.006134969,0.012269939,3.301990732
¤j¶À¥Ê,½µ,0.00204499,0.006134969,0.247443763,0.297959655
¤j¶À¥Ê,»[,0.00204499,0.006134969,0.139059305,0.874242496
¤j¶À¥Ê,¦Ì°s,0.00204499,0.006134969,0.425357873,0.243787879
¤j¶À¥Ê,Âû¯»,0.00204499,0.006134969,0.208588957,0.468777388
»ñ±ù,¤Ó¥Õ¯»,0.014314928,0.012269939,0.192229039,1.803218387
»ñ±ù,¤j¶À¥Ê,0.00204499,0.012269939,0.006134969,3.301990732
»ñ±ù,½µ,0.00204499,0.012269939,0.247443763,0.395187525
»ñ±ù,»[,0.00204499,0.012269939,0.139059305,0.181095315
»ñ±ù,Âæªo,0.00408998,0.012269939,0.300613497,0.103317614
»ñ±ù,¦Ì°s,0.00204499,0.012269939,0.425357873,0.936935059
»ñ±ù,Âû¯»,0.00204499,0.012269939,0.208588957,0.224369793
»ñ±ù,¿},0.010224949,0.012269939,0.314928425,0.97308833
»ñ±ù,ÆQ,0.012269939,0.012269939,0.680981595,0.384219999
½µ,¤j¶À¥Ê,0.00204499,0.247443763,0.006134969,0.297959655
½µ,»ñ±ù,0.00204499,0.247443763,0.012269939,0.395187525
»[,¤j¶À¥Ê,0.00204499,0.139059305,0.006134969,0.874242496
»[,»ñ±ù,0.00204499,0.139059305,0.012269939,0.181095315
Âæªo,»ñ±ù,0.00408998,0.300613497,0.012269939,0.103317614
¦Ì°s,¤j¶À¥Ê,0.00204499,0.425357873,0.006134969,0.243787879
¦Ì°s,»ñ±ù,0.00204499,0.425357873,0.012269939,0.936935059
Âû¯»,¤j¶À¥Ê,0.00204499,0.208588957,0.006134969,0.468777388
Âû¯»,»ñ±ù,0.00204499,0.208588957,0.012269939,0.224369793
¿},»ñ±ù,0.010224949,0.314928425,0.012269939,0.97308833
ÆQ,»ñ±ù,0.012269939,0.680981595,0.012269939,0.384219999
·íÂk,ÅÁ³½,0.00204499,0.030674847,0.00408998,2.791165108
·íÂk,­»Û£,0.00204499,0.030674847,0.149284254,0.806147153
¦Ì°s,ÅÁ³½,0.00204499,0.425357873,0.00408998,0.161677229
ÅÁ³½,·íÂk,0.00204499,0.00408998,0.030674847,2.791165108
ÅÁ³½,¦Ì°s,0.00204499,0.00408998,0.425357873,0.161677229
ÅÁ³½,¬e§û,0.00204499,0.00408998,0.044989775,2.408172856
ÅÁ³½,¬õ´Ç,0.00204499,0.00408998,0.034764826,2.666001965
ÅÁ³½,¤tË|,0.00204499,0.00408998,0.018404908,3.301990732
ÅÁ³½,­»Û£,0.00204499,0.00408998,0.149284254,1.208755868
¬e§û,ÅÁ³½,0.00204499,0.044989775,0.00408998,2.408172856
¬e§û,­»Û£,0.00204499,0.044989775,0.149284254,1.189139405
¬õ´Ç,ÅÁ³½,0.00204499,0.034764826,0.00408998,2.666001965
¬õ´Ç,­»Û£,0.00204499,0.034764826,0.149284254,0.931310296
¤tË|,ÅÁ³½,0.00204499,0.018404908,0.00408998,3.301990732
¤tË|,­»Û£,0.00204499,0.018404908,0.149284254,0.295321529
­»Û£,·íÂk,0.00204499,0.149284254,0.030674847,0.806147153
­»Û£,ÅÁ³½,0.00204499,0.149284254,0.00408998,1.208755868
­»Û£,¬e§û,0.00204499,0.149284254,0.044989775,1.189139405
­»Û£,¬õ´Ç,0.00204499,0.149284254,0.034764826,0.931310296
­»Û£,¤tË|,0.00204499,0.149284254,0.018404908,0.295321529
¦Ëµ«,®üÂA¿@´ö¥Î°ª´ö,0.00204499,0.038854806,0.00204499,3.24792351
¦Ëµ«,¾L,0.00204499,0.038854806,0.020449898,0.945338417
¦Ëµ«,®ã³½,0.00204499,0.038854806,0.008179959,1.861629149
¨½¦Ù¦×,®üÂA¿@´ö¥Î°ª´ö,0.00204499,0.008179959,0.00204499,4.806068128
¨½¦Ù¦×,¾vµæ,0.00204499,0.008179959,0.00408998,4.112920948
¨½¦Ù¦×,­»Û£,0.00204499,0.008179959,0.149284254,0.515608687
¨½¦Ù¦×,Âû¯»,0.00204499,0.008179959,0.208588957,0.181095315
¨½¦Ù¦×,¤Ó¥Õ¯»,0.006134969,0.008179959,0.192229039,1.361385635
¨½¦Ù¦×,¾L,0.00408998,0.008179959,0.020449898,3.196630216
¨½¦Ù¦×,®ã³½,0.00204499,0.008179959,0.008179959,3.419773767
¨½¦Ù¦×,¤j»[,0.00204499,0.008179959,0.300613497,0.184364458
¨½¦Ù¦×,Âæªo,0.00204499,0.008179959,0.300613497,0.184364458
®üÂA¿@´ö¥Î°ª´ö,¦Ëµ«,0.00204499,0.00204499,0.038854806,3.24792351
®üÂA¿@´ö¥Î°ª´ö,¨½¦Ù¦×,0.00204499,0.00204499,0.008179959,4.806068128
®üÂA¿@´ö¥Î°ª´ö,¾vµæ,0.00204499,0.00204499,0.00408998,5.499215309
®üÂA¿@´ö¥Î°ª´ö,­»Û£,0.00204499,0.00204499,0.149284254,1.901903048
®üÂA¿@´ö¥Î°ª´ö,Âû¯»,0.00204499,0.00204499,0.208588957,1.567389676
®üÂA¿@´ö¥Î°ª´ö,¤Ó¥Õ¯»,0.00204499,0.00204499,0.192229039,1.649067707
®üÂA¿@´ö¥Î°ª´ö,¾L,0.00204499,0.00204499,0.020449898,3.889777396
®üÂA¿@´ö¥Î°ª´ö,®ã³½,0.00204499,0.00204499,0.008179959,4.806068128
®üÂA¿@´ö¥Î°ª´ö,ÆQ,0.00408998,0.00204499,0.680981595,1.07736718
®üÂA¿@´ö¥Î°ª´ö,­J´Ô,0.00408998,0.00204499,0.386503067,1.643762655
®üÂA¿@´ö¥Î°ª´ö,­»ªo,0.00204499,0.00204499,0.298568507,1.208755868
®üÂA¿@´ö¥Î°ª´ö,¤j»[,0.00204499,0.00204499,0.300613497,1.201929903
®üÂA¿@´ö¥Î°ª´ö,Âæªo,0.00204499,0.00204499,0.300613497,1.201929903
¾vµæ,¨½¦Ù¦×,0.00204499,0.00408998,0.008179959,4.112920948
¾vµæ,®üÂA¿@´ö¥Î°ª´ö,0.00204499,0.00408998,0.00204499,5.499215309
